ID,TEXT,LABELS,INCLUDED,TRANSLATED
28,Women divorce whenever they need money. Muft mein alimony bhi lo bachon ki custody bhi sahih hai bc.,"{'id': '28', 'text': 'Women divorce whenever they need money. Muft mein alimony bhi lo bachon ki custody bhi sahih hai bc.', 'labels': [{'start_index': '0', 'end_index': '38', 'text_fragment': 'Women divorce whenever they need money', 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '38', 'text_fragment': 'Women divorce whenever they need money', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '50', 'end_index': '57', 'text_fragment': 'alimony', 'technique': 'Loaded Language'}, {'start_index': '6', 'end_index': '13', 'text_fragment': 'divorce', 'technique': 'Loaded Language'}, {'start_index': '97', 'end_index': '99', 'text_fragment': 'bc', 'technique': 'Loaded Language'}], 'translation': 'Women divorce whenever they need money. Free sustenance is also valid in the custody of children.'}",0,Women divorce whenever they need money. Free sustenance is also valid in the custody of children.
29,"Life as a man is so easy. Na rape hone ka darr na restrictions ka, jo chaho kro.","{'id': '29', 'text': 'Life as a man is so easy. Na rape hone ka darr na restrictions ka, jo chaho kro.', 'labels': [{'start_index': '0', 'end_index': '79', 'text_fragment': 'Life as a man is so easy. Na rape hone ka darr na restrictions ka, jo chaho kro', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '29', 'end_index': '33', 'text_fragment': 'rape', 'technique': 'Loaded Language'}], 'translation': 'Life as a man is very simple. No fear of being raped, no restrictions, do whatever you want.'}",0,"Life as a man is very simple. No fear of being raped, no restrictions, do whatever you want."
30,Pakistan mein invest krne se acha hai dewaar mein sar maar lo. Keep your hard earned money in dollars if you want consistent returns,"{'id': '30', 'text': 'Pakistan mein invest krne se acha hai dewaar mein sar maar lo. Keep your hard earned money in dollars if you want consistent returns', 'labels': [], 'translation': 'Investing in Pakistan is better than banging your head against the wall. If you want consistent profits, keep your hard earned dollars in dollars'}",0,"Investing in Pakistan is better than banging your head against the wall. If you want consistent profits, keep your hard earned dollars in dollars"
31,Crypto currency is the biggest scam. Logon ko lootne ki nayi scheme hai aur kuch nhi,"{'id': '31', 'text': 'Crypto currency is the biggest scam. Logon ko lootne ki nayi scheme hai aur kuch nhi', 'labels': [{'start_index': '0', 'end_index': '35', 'text_fragment': 'Crypto currency is the biggest scam', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '84', 'text_fragment': 'Crypto currency is the biggest scam. Logon ko lootne ki nayi scheme hai aur kuch nhi', 'technique': 'Black-and-white Fallacy/Dictatorship'}, {'start_index': '31', 'end_index': '35', 'text_fragment': 'scam', 'technique': 'Loaded Language'}, {'start_index': '46', 'end_index': '52', 'text_fragment': 'lootne', 'technique': 'Loaded Language'}], 'translation': 'Cryptocurrency is the biggest scam. There is a new scheme to steal logon and nothing else.'}",0,Cryptocurrency is the biggest scam. There is a new scheme to steal logon and nothing else.
32,"Joe Biden khud marne ki age mein hai, America ko ghanta control kre ga buddha.","{'id': '32', 'text': 'Joe Biden khud marne ki age mein hai, America ko ghanta control kre ga buddha.', 'labels': [{'start_index': '0', 'end_index': '77', 'text_fragment': 'Joe Biden khud marne ki age mein hai, America ko ghanta control kre ga buddha', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '77', 'text_fragment': 'Joe Biden khud marne ki age mein hai, America ko ghanta control kre ga buddha', 'technique': 'Doubt'}, {'start_index': '15', 'end_index': '20', 'text_fragment': 'marne', 'technique': 'Loaded Language'}, {'start_index': '71', 'end_index': '77', 'text_fragment': 'buddha', 'technique': 'Name calling/Labeling'}], 'translation': 'Joe Biden is at the age of killing himself, America will be controlled by Buddha.'}",0,"Joe Biden is at the age of killing himself, America will be controlled by Buddha."
33,If army stops interfering in politics mulk ke 80% masle hal ho jayen ge.,"{'id': '33', 'text': 'If army stops interfering in politics mulk ke 80% masle hal ho jayen ge.', 'labels': [{'start_index': '0', 'end_index': '72', 'text_fragment': 'If army stops interfering in politics mulk ke 80% masle hal ho jayen ge.', 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '71', 'text_fragment': 'If army stops interfering in politics mulk ke 80% masle hal ho jayen ge', 'technique': 'Exaggeration/Minimisation'}], 'translation': ""If the army stops interfering in politics, 80% of the country's problems will be solved.""}",0,"If the army stops interfering in politics, 80% of the country's problems will be solved."
34,"Obama ke chaatna band kro, don't forget he was actively involved in bombing Muslim countries","{'id': '34', 'text': ""Obama ke chaatna band kro, don't forget he was actively involved in bombing Muslim countries"", 'labels': [{'start_index': '0', 'end_index': '92', 'text_fragment': ""Obama ke chaatna band kro, don't forget he was actively involved in bombing Muslim countries"", 'technique': 'Smears'}, {'start_index': '0', 'end_index': '92', 'text_fragment': ""Obama ke chaatna band kro, don't forget he was actively involved in bombing Muslim countries"", 'technique': 'Appeal to fear/prejudice'}, {'start_index': '68', 'end_index': '75', 'text_fragment': 'bombing', 'technique': 'Loaded Language'}], 'translation': ""Stop bashing Obama, don't forget he was active in bombing Muslim countries.""}",0,"Stop bashing Obama, don't forget he was active in bombing Muslim countries."
35,Who is Mahira Khan to talk about Islam. Mujre krte waqt Islam yaad nhi aata?,"{'id': '35', 'text': 'Who is Mahira Khan to talk about Islam. Mujre krte waqt Islam yaad nhi aata?', 'labels': [{'start_index': '40', 'end_index': '45', 'text_fragment': 'Mujre', 'technique': 'Loaded Language'}], 'translation': 'Who is Mahira Khan who talks about Islam? Do you not remember Islam while performing Mujara?'}",0,Who is Mahira Khan who talks about Islam? Do you not remember Islam while performing Mujara?
36,"Instead of marrying your daughter off to an abusive man, behtar hai uss ka gala daba do.
","{'id': '36', 'text': 'Instead of marrying your daughter off to an abusive man, behtar hai uss ka gala daba do.\n', 'labels': [{'start_index': '0', 'end_index': '87', 'text_fragment': 'Instead of marrying your daughter off to an abusive man, behtar hai uss ka gala daba do', 'technique': 'Black-and-white Fallacy/Dictatorship'}, {'start_index': '44', 'end_index': '55', 'text_fragment': 'abusive man', 'technique': 'Name calling/Labeling'}, {'start_index': '44', 'end_index': '51', 'text_fragment': 'abusive', 'technique': 'Loaded Language'}, {'start_index': '75', 'end_index': '87', 'text_fragment': 'gala daba do', 'technique': 'Loaded Language'}], 'translation': 'Behtar hai uss ka gala daba do instead of marrying your daughter to a rude man.\n'}",0,"Behtar hai uss ka gala daba do instead of marrying your daughter to a rude man.
"
37,"In celebrities ne sahih kanjar khana lgaya hua hai. People are dying in floods, aur inko nachne ki pari hai.","{'id': '37', 'text': 'In celebrities ne sahih kanjar khana lgaya hua hai. People are dying in floods, aur inko nachne ki pari hai.', 'labels': [{'start_index': '24', 'end_index': '30', 'text_fragment': 'kanjar', 'technique': 'Loaded Language'}, {'start_index': '24', 'end_index': '36', 'text_fragment': 'kanjar khana', 'technique': 'Name calling/Labeling'}, {'start_index': '63', 'end_index': '68', 'text_fragment': 'dying', 'technique': 'Loaded Language'}], 'translation': 'Among celebrities, we have started eating the right conger. People are dying in the flood, and they have to dance.'}",0,"Among celebrities, we have started eating the right conger. People are dying in the flood, and they have to dance."
38,Pakistan ne bankrupt hojana soon.Pack your bags aur nikal lo Canada before it's too late.,"{'id': '38', 'text': ""Pakistan ne bankrupt hojana soon.Pack your bags aur nikal lo Canada before it's too late."", 'labels': [{'start_index': '0', 'end_index': '88', 'text_fragment': ""Pakistan ne bankrupt hojana soon.Pack your bags aur nikal lo Canada before it's too late"", 'technique': 'Appeal to fear/prejudice'}, {'start_index': '12', 'end_index': '20', 'text_fragment': 'bankrupt', 'technique': 'Loaded Language'}], 'translation': ""Pakistan will bankrupt us soon pack your bags and get out of Canada before it's too late.""}",0,Pakistan will bankrupt us soon pack your bags and get out of Canada before it's too late.
39,"Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen.","{'id': '39', 'text': ""Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen."", 'labels': [{'start_index': '0', 'end_index': '107', 'text_fragment': ""Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen."", 'technique': 'Smears'}, {'start_index': '0', 'end_index': '107', 'text_fragment': ""Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen."", 'technique': 'Appeal to fear/prejudice'}, {'start_index': '0', 'end_index': '106', 'text_fragment': ""Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen"", 'technique': 'Causal Oversimplification'}], 'translation': 'God does not accept divorce from non-mahram, see what happened to Noor Muqaddam when he did not listen.'}",0,"God does not accept divorce from non-mahram, see what happened to Noor Muqaddam when he did not listen."
40,Imran Khan religion ka mangan kyu bech rha hai when he himself married a Jew?,"{'id': '40', 'text': 'Imran Khan religion ka mangan kyu bech rha hai when he himself married a Jew?', 'labels': [{'start_index': '0', 'end_index': '77', 'text_fragment': 'Imran Khan religion ka mangan kyu bech rha hai when he himself married a Jew?', 'technique': 'Smears'}], 'translation': 'Why is Imran Khan selling religion when he himself married a Jew?'}",0,Why is Imran Khan selling religion when he himself married a Jew?
41,Paisay mangte waqt overseas Pakistani yaad ajate hain but otherwise they aren't even allowed to vote.,"{'id': '41', 'text': ""Paisay mangte waqt overseas Pakistani yaad ajate hain but otherwise they aren't even allowed to vote."", 'labels': [], 'translation': 'Overseas Pakistanis are remembered when asking for money, but otherwise they are not even allowed to vote.'}",0,"Overseas Pakistanis are remembered when asking for money, but otherwise they are not even allowed to vote."
42,Imran Khan pe attack uss ke apne gunahon ki saza thi. Karma is a bitch.,"{'id': '42', 'text': 'Imran Khan pe attack uss ke apne gunahon ki saza thi. Karma is a bitch.', 'labels': [{'start_index': '0', 'end_index': '52', 'text_fragment': 'Imran Khan pe attack uss ke apne gunahon ki saza thi', 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '52', 'text_fragment': 'Imran Khan pe attack uss ke apne gunahon ki saza thi', 'technique': 'Smears'}, {'start_index': '14', 'end_index': '20', 'text_fragment': 'attack', 'technique': 'Loaded Language'}, {'start_index': '33', 'end_index': '48', 'text_fragment': 'gunahon ki saza', 'technique': 'Loaded Language'}, {'start_index': '54', 'end_index': '70', 'text_fragment': 'Karma is a bitch', 'technique': 'Name calling/Labeling'}, {'start_index': '54', 'end_index': '70', 'text_fragment': 'Karma is a bitch', 'technique': 'Thought-terminating cliché'}, {'start_index': '65', 'end_index': '70', 'text_fragment': 'bitch', 'technique': 'Loaded Language'}], 'translation': 'The attack on Imran Khan was the decoration of our own guns. Karma is a dog.'}",0,The attack on Imran Khan was the decoration of our own guns. Karma is a dog.
43,5 waqt ki namaz depression ka behtereen ilaaj hai. Distance from religion is the reason why young generation is depressed and suicidal these days.,"{'id': '43', 'text': '5 waqt ki namaz depression ka behtereen ilaaj hai. Distance from religion is the reason why young generation is depressed and suicidal these days.', 'labels': [{'start_index': '0', 'end_index': '146', 'text_fragment': '5 waqt ki namaz depression ka behtereen ilaaj hai. Distance from religion is the reason why young generation is depressed and suicidal these days.', 'technique': 'Appeal to fear/prejudice'}, {'start_index': '0', 'end_index': '49', 'text_fragment': '5 waqt ki namaz depression ka behtereen ilaaj hai', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '112', 'end_index': '134', 'text_fragment': 'depressed and suicidal', 'technique': 'Loaded Language'}, {'start_index': '16', 'end_index': '26', 'text_fragment': 'depression', 'technique': 'Loaded Language'}, {'start_index': '51', 'end_index': '145', 'text_fragment': 'Distance from religion is the reason why young generation is depressed and suicidal these days', 'technique': 'Causal Oversimplification'}], 'translation': ""5 time prayer is the best concept of depression. Distance from religion is the reason why today's young generation is committing depression and suicide.""}",0,5 time prayer is the best concept of depression. Distance from religion is the reason why today's young generation is committing depression and suicide.
